text,stop_flag
behalf,False
of,True
the,True
british,False
mankessim,False
continued,False
to,True
hold,False
cultural,False
and,True
political,False
importance,False
among,False
the,True
fante,False
but,True
wa,False
never,False
again,True
an,True
independent,False
force,False
in,True
the,True
region,False
sources,False
traveladdict,False
world,False
statesman,False
fante,False
confederacy,False
category,False
history,False
of,True
ghana,False
category,False
country,False
in,True
medieval,False
africa,False
category13thcentury,False
establishment,False
in,True
africa,False
the,True
duchy,False
of,True
modena,False
and,True
reggio,False
ducato,False
di,False
modena,False
e,False
reggio,False
ducatus,False
mutinae,False
et,False
regii,False
wa,False
a,True
small,False
northwestern,False
kingdom,False
of,True
italy,False
medieval,False
state,False
that,True
existed,False
from,True
to,True
with,True
a,True
break,False
during,True
the,True
napoleonic,False
war,False
when,True
emperor,False
napoleon,False
i,True
reorganized,False
the,True
state,False
and,True
republic,False
of,True
renaissanceera,False
italy,False
then,True
under,True
the,True
domination,False
of,True
his,True
first,False
french,False
empire,False
it,True
wa,False
ruled,False
since,False
it,True
establishment,False
by,True
the,True
noble,False
house,False
of,True
este,False
and,True
since,False
by,True
the,True
austriaeste,False
branch,False
of,True
the,True
family,False
house,False
of,True
este,False
in,True
emperor,False
frederick,False
iii,False
holy,False
roman,False
emperor,False
offered,False
the,True
duchy,False
to,True
borso,False
deste,False
duke,False
of,True
ferrara,False
borso,False
deste,False
whose,False
family,False
had,True
ruled,False
the,True
city,False
of,True
modena,False
and,True
nearby,False
reggio,False
emilia,False
for,True
century,False
borso,False
in,True
had,True
also,False
succeeded,False
his,True
brother,False
a,True
margrave,False
in,True
the,True
adjacent,False
papal,False
duchy,False
of,True
ferrara,False
where,True
he,True
received,False
the,True
ducal,False
title,False
in,True
the,True
este,False
land,False
on,True
the,True
southern,False
border,False
of,True
the,True
holy,False
roman,False
empire,False
with,True
the,True
papal,False
state,False
formed,False
a,True
stabilizing,False
buffer,False
state,False
in,True
the,True
interest,False
of,True
both,True
the,True
first,False
este,False
duke,False
ruled,False
well,False
and,True
the,True
city,False
achieved,False
an,True
economic,False
and,True
cultural,False
peak,False
borso,False
s,True
successor,False
duke,False
ercole,False
i,True
deste,False
duke,False
of,True
ferrara,False
had,True
the,True
city,False
of,True
modena,False
rebuilt,False
according,False
to,True
plan,False
designed,False
by,True
biagio,False
rossetti,False
his,True
successor,False
were,True
patron,False
of,True
artist,False
like,False
titian,False
and,True
ludovico,False
ariosto,False
in,True
the,True
war,False
of,True
the,True
league,False
of,True
cambrai,False
from,True
troop,False
from,True
modena,False
fought,False
in,True
papal,False
state,False
service,False
against,True
the,True
republic,False
of,True
venice,False
upon,False
the,True
death,False
of,True
duke,False
alfonso,False
ii,False
deste,False
duke,False
of,True
ferrara,False
in,True
the,True
ducal,False
line,False
became,False
extinct,False
the,True
este,False
land,False
were,True
bequested,False
to,True
alfonso,False
s,True
cousin,False
cesare,False
deste,False
duke,False
of,True
modena,False
cesare,False
deste,False
however,False
the,True
succession,False
wa,False
not,True
acknowledged,False
by,True
pope,False
clement,False
viii,False
and,True
ferrara,False
wa,False
finally,False
seized,False
by,True
the,True
papacy,False
cesare,False
could,False
retain,False
modena,False
and,True
reggio,False
a,True
imperial,False
fief,False
in,True
the,True
war,False
of,True
the,True
mantuan,False
succession,False
the,True
duke,False
of,True
modena,False
sided,False
with,True
habsburg,False
spain,False
and,True
in,True
turn,False
received,False
the,True
town,False
of,True
correggio,False
emiliaromagna,False
from,True
the,True
hand,False
of,True
emperor,False
ferdinand,False
ii,False
holy,False
roman,False
emperor,False
during,True
the,True
war,False
of,True
the,True
spanish,False
succession,False
duke,False
rinaldo,False
deste,False
wa,False
ousted,False
by,True
early,False
modern,False
france,False
troop,False
under,True
louis,False
joseph,False
duke,False
of,True
vendme,False
he,True
could,False
not,True
return,False
until,True
in,True
the,True
small,False
duchy,False
of,True
mirandola,False
wa,False
absorbed,False
by,True
the,True
este,False
his,True
successor,False
francesco,False
iii,False
deste,False
backed,False
france,False
in,True
the,True
war,False
of,True
the,True
austrian,False
succession,False
and,True
wa,False
expelled,False
by,True
habsburg,False
monarchy,False
force,False
but,True
his,True
duchy,False
wa,False
restored,False
by,True
the,True
treaty,False
of,True
aixlachapelle,False
treaty,False
of,True
aixlachapelle,False
in,True
modena,False
wa,False
again,True
occupied,False
by,True
a,True
french,False
army,False
under,True
napoleon,False
who,True
deposed,False
duke,False
ercole,False
iii,False
deste,False
duke,False
of,True
modena,False
and,True
created,False
the,True
cispadane,False
republic,False
out,True
of,True
his,True
territory,False
by,True
the,True
treaty,False
of,True
lunville,False
the,True
last,False
este,False
duke,False
wa,False
compensated,False
with,True
the,True
breisgau,False
region,False
of,True
the,True
former,False
further,True
austrian,False
territory,False
in,True
southwestern,False
germany,False
and,True
died,False
in,True
following,False
his,True
death,False
the,True
ducal,False
title,False
wa,False
inherited,False
by,True
his,True
soninlaw,False
the,True
house,False
of,True
habsburglorraine,False
habsburglorraine,False
archduke,False
ferdinand,False
duke,False
of,True
breisgau,False
an,True
uncle,False
of,True
emperor,False
francis,False
ii,False
holy,False
roman,False
emperor,False
house,False
of,True
austriaeste,False
with,True
the,True
dissolution,False
of,True
the,True
kingdom,False
of,True
italy,False
napoleonic,False
in,True
following,False
the,True
final,False
fall,False
of,True
emperor,False
napoleon,False
i,True
after,True
the,True
battle,False
of,True
waterloo,False
ferdinand,False
s,True
son,False
francis,False
iv,False
duke,False
of,True
modena,False
again,True
assumed,False
the,True
rule,False
a,True
duke,False
of,True
modena,False
under,True
the,True
domination,False
of,True
the,True
habsburg,False
monarchy,False
soon,False
after,True
he,True
inherited,False
the,True
territory,False
of,True
duchy,False
of,True
massa,False
and,True
carrara,False
from,True
his,True
mother,False
in,True
the,True
course,False
of,True
the,True
italian,False
unification,False
period,False
in,True
the,True
the,True
austriaeste,False
duke,False
were,True
briefly,False
ousted,False
in,True
the,True
revolution,False
of,True
italian,False
unification,False
insurrection,False
and,True
revolution,False
of,True
but,True
soon,False
returned,False
during,True
the,True
second,False
italian,False
war,False
of,True
independence,False
april,False
to,True
july,False
following,False
the,True
battle,False
of,True
magenta,False
the,True
last,False
duke,False
francis,False
v,False
duke,False
of,True
modena,False
wa,False
again,True
forced,False
to,True
flee,False
this,True
time,False
permanently,False
in,True
december,False
modena,False
joined,False
with,True
the,True
grand,False
duchy,False
of,True
tuscany,False
and,True
the,True
duchy,False
of,True
parma,False
to,True
form,False
the,True
united,False
province,False
of,True
central,False
italy,False
which,True
were,True
annexed,False
to,True
the,True
growing,False
kingdom,False
of,True
sardinia,False
kingdom,False
of,True
sardiniapiedmont,False
in,True
march,False
which,True
led,False
the,True
italian,False
unification,False
movement,False
which,True
further,True
led,False
to,True
the,True
proclamation,False
of,True
the,True
kingdom,False
of,True
italy,False
in,True
provinces,False
of,True
the,True
duchy,False
before,True
the,True
dissolution,False
modena,False
duchy,False
of,True
modena,False
reggio,False
emilia,False
duchy,False
of,True
reggio,False
guastalla,False
frignano,False
garfagnana,False
lunigiana,False
massa,False
and,True
carrara,False
duchy,False
of,True
massa,False
and,True
carrara,False
traditional,False
title,False
the,True
duke,False
of,True
modena,False
wa,False
duke,False
of,True
modena,False
lord,False
duke,False
and,True
reggio,False
emilia,False
reggio,False
nellemilia,False
lord,False
duke,False
duke,False
of,True
ferrara,False
lord,False
duke,False
duke,False
of,True
la,False
mirandola,False
massa,False
and,True
guastalla,False
prince,False
of,True
the,True
holy,False
roman,False
empire,False
prince,False
of,True
carpus,False
emiliaromagna,False
correggio,False
emiliaromagna,False
san,False
martino,False
in,True
rio,False
and,True
of,True
carrara,False
and,True
lunigiana,False
marquis,False
of,True
montecchio,False
emilia,False
marquessate,False
in,True
of,True
scandiano,False
and,True
concordia,False
sulla,False
secchia,False
count,False
palatine,False
of,True
novellara,False
and,True
bagnolo,False
in,True
piano,False
count,False
of,True
jeno,False
ed,False
avad,False
hungary,False
lord,False
of,True
sassuolo,False
mirandola,False
campogalliano,False
castellarano,False
castellarano,False
ieno,False
and,True
san,False
cassiano,False
knighthood,False
order,False
the,True
duke,False
of,True
modena,False
since,False
francis,False
v,False
duke,False
of,True
modena,False
wa,False
grand,False
master,False
of,True
the,True
order,False
of,True
the,True
eagle,False
of,True
este,False
order,False
of,True
seniority,False
of,True
service,False
it,True
croce,False
danzianit,False
di,False
servizio,False
historical,False
flag,False
and,True
coat,False
of,True
arm,False
see,False
also,False
list,False
of,True
duke,False
of,True
ferrara,False
and,True
of,True
modena,False
historical,False
state,False
of,True
italy,False
references,False
category,False
duchy,False
of,True
modena,False
and,True
reggio,False
category,False
former,False
country,False
on,True
the,True
italian,False
peninsula,False
modena,False
and,True
reggio,False
duchy,False
category,False
duchy,False
of,True
the,True
holy,False
roman,False
empire,False
category,False
history,False
of,True
emiliaromagna,False
category,False
early,False
modern,False
italy,False
category,False
modern,False
history,False
of,True
italy,False
category,False
austriaeste,False
category,False
modena,False
category,False
reggio,False
emilia,False
category,False
house,False
of,True
este,False
category,False
house,False
of,True
habsburglorraine,False
category1450s,False
establishment,False
in,True
the,True
holy,False
roman,False
empire,False
category1452,False
establishment,False
in,True
europe,False
category15thcentury,False
establishment,False
in,True
italy,False
category1796,False
disestablishment,False
in,True
italy,False
category1814,False
establishment,False
in,True
italy,False
category1859,False
disestablishment,False
in,True
italy,False
category,False
state,False
and,True
territory,False
established,False
in,True
category,False
state,False
and,True
territory,False
disestablished,False
in,True
category,False
state,False
and,True
territory,False
established,False
in,True
category,False
state,False
and,True
territory,False
disestablished,False
in,True
sonepur,False
also,False
known,False
a,True
sonpur,False
state,False
wa,False
one,False
of,True
the,True
princely,False
